Unnamed: 0,User,Tweet,Time,Location,Label,Label_name
2579,dawn_business,خالد سرراجڪ ٽيڪسٽيل ملز ايل ٽي ڊي جو چوڻ آهي ته 31 مئي تائين 31 مئي تائين 31 مئي تائين سياسي خراب وارين برابري جي پابندين کي بند ڪري رهيا آهن,2023-03-28 04:40:21+00:00,Pakistan,1,
2580,dawn_business,ڪراچي ٽيڪس بار ايسوسيئيشن جو چوڻ آهي ته مهيني سيلز ٽيڪسن جي واپسي تي پابندي واري ٽيڪس جي واپسي تي پابندي آهي انهن جي واپسي لاء ٽيڪس ڏيندڙن جي تعميل ۾ دير ٿي رهي آهي,2023-03-28 04:39:43+00:00,Pakistan,1,
2581,dawn_business,ايف ڊي آئي 8mfy23 دوران 888 ملين تائين 1315 م تائين 1315 ملين تائين,2023-03-28 04:38:46+00:00,Pakistan,1,
2582,dawn_business,مليل بلوچستان جي قام جي قام جي حفاظت جي لاء ECC725 جي حقن جي سهولتن جي حفاظت ۾ رهند ڪري ٿي,2023-03-28 04:36:16+00:00,Pakistan,1,
2583,dawn_business,اسمگل ٿيل ايريا جون شيون سٺن شهرن ۾ سٺن شهرن جي صحيح نموني ۽ سستا شرحن جي ڪري آهن,2023-03-28 03:50:31+00:00,Pakistan,1,
2584,dawn_business,عام طور تي ٻن وڏن سياسي عزم جي وچ ۾ يا ته ڪنهن به ممڪن ڳالهين ۾ قابو ڪرڻ لاء هڪ قابل تجزين جي وچ ۾ جڙڻ واري رڪاوٽ کي هڪ منظم رڪاوٽ طور ڏٺو وڃي ٿو پر ٻنهي هٿن کي ضبط ڪيو وڃي ٿو,2023-03-27 06:12:51+00:00,Pakistan,1,
2585,dawn_business,ڪيترن ئي علائقن سان مقابلو جيڪو ايندڙ مختصر اصطلاح ۾ حل نٿو ڪري سگهجي ته انهن ماڻهن جي ڀيٽ ۾ اعتماد نه ٿي ڪري سگهجي ته ان جي سياسي سرمايو پنجاب ۾ بعد ۾ ان کي سياسي سرمايو وڃائڻ جو امڪان آهي,2023-03-27 06:12:23+00:00,Pakistan,1,
2586,dawn_business,جيڪڏهن توهان چاهيو ٿا مهرباني ڪري اسان کي قيمتن کي فرق ڪرڻ جي طريقي سان رابطو ڪرڻ چاهيو ٿا ته جئين هڪ متفقه خاموت ۽ آسادت کي ڏسڻ ۾ آهي؟,2023-03-27 06:02:03+00:00,Pakistan,1,
2587,dawn_business,هڪ ٻيو تجزيو ڪندڙ پيٽروليمڪ شمولبينلنگ سوز کي ڇهن مهينن لاء چنبڙي جو علاج ڪيو ويو آهي ۽ تيل جو واپرائڻ لاء تيل جي بل کي ڪٽڻ لاء يا تيل جي بل کي ختم ڪرڻ جي لاء ايندڙ بجيٽ کان پهريان,2023-03-27 06:00:19+00:00,Pakistan,1,
2588,dawn_business,واقعي هڪ اينڊونڊ آپريشن اوگ کي ٺاهڻ لاء سڀني لاڳاپيل شعبن کي ترتيب ڏيڻ گهرجي ۽ لاڳاپيل ڊپارٽمنٽ کان بيهڻ واري لائسنس جي بنياد تي عمل ڪرڻ لاء,2023-03-27 05:53:20+00:00,Pakistan,1,
2589,dawn_business,غير ملڪي مٽا سٽا واري معاملن کان ڌار ٿيندڙ مسئلا ۽ موجوده اسٽوريج ٽرانسپورٽ جو حصو ۽ تقسيم نيٽ ورڪ جي ورهاست جي ورهاست جي ورهاست جي مسئلن کان ڌار آهي,2023-03-27 05:53:00+00:00,Pakistan,1,
2590,dawn_business,انهي ماڊلنگ جي نتيجي ۾ ڪيترائي مهانگو ٻوٽا ڪيبس سسٽم ۾ رڌل هوندا آهن جيڪي معاشي طور تي هڪ سسٽم جو علاج نه ڪيا ويا آهن ته وچين ڊسپلي آهي,2023-03-27 05:51:20+00:00,Pakistan,1,
2591,dawn_business,ايڪسسس انرجي ماڊلنگ سافٽ ويئر استعمال ڪندي جديد IGCAP جو تجزيو ڪرڻ,2023-03-27 05:50:40+00:00,Pakistan,1,
2592,dawn_business,"هڪ ڊفالٽ جي ڪناري تي ملڪ ۾ گهٽ رهجي ويو آهي، انهن کي تمام غير رسمي معيشت جي تري ۾ آهي جيڪو مزدورن جي طاقت جي تري ۾ ملازم آهي",2023-03-27 05:45:00+00:00,Pakistan,1,
2593,dawn_business,"بنگلاديش ۽ حاضري، ترقي ۽ استحڪام جي لحاظ کان پاڪستان جي سياسي يا معاشي آبهوا سان گڏ آهن",2023-03-27 05:39:37+00:00,Pakistan,1,
2594,dawn_business,زمينن جو زوال زمينن جي باوجود زمين جي ڪپهه جي چانورن ۽ ٽوئي جي باوجود سمورا اهم فصل لڳل آهن,2023-03-27 05:35:34+00:00,Pakistan,1,
2595,dawn_business,وڌندڙن کي گند جي مالڪن کان وٺي شگر جي فليٽ يا لانگذار واري مالڪن جي بيخبرين جي ڪري ٻج تي منحصر آهي انهن کي مٿاهين سنڌين کان پري ڪرڻ تي منحصر آهي,2023-03-27 05:35:03+00:00,Pakistan,1,
2596,dawn_business,هڪ مثبت شيء جيڪا هن بحران مان نڪرندي آهي ته هرڪو اهو ڪوشش ڪري رهيو آهي ته اهو واقعي انڊرينز پرائيوا کي چئي رهيو آهي,2023-03-27 05:34:46+00:00,Pakistan,1,
2597,dawn_business,هڪ ٻي تجويز ته اوڪ جلد ئي ايس بي پي جي حوصلا افزائي ڪندو آهي ته سڀ جمع ٿيل منافعو انهن جي حقيقي قيمت جي حفاظت لاء ڊالر ڏنا ويندا آهن,2023-03-27 04:54:58+00:00,Pakistan,1,
2598,dawn_business,پاڪستان ۾ مالي طور تي محدود ٿيندڙ ماڻهن جي وڏي اڪثريت تي ڪم ڪرڻ جي ڪري محاوره معاشري تي ڪم ڪري رهيا آهن,2023-03-27 04:49:55+00:00,Pakistan,1,
2599,dawn_business,پاڪستان ۾ اسان پرڏيهي امداد تي ڀروسو رکون ٿا ۽ قرض جي معاهدي ۾ مشغول وڪڻڻ کي ترجيح ڏين ٿا جيڪي موجوده اڪائونٽ جي خساري کي وڌائيندا آهن,2023-03-27 04:45:00+00:00,Pakistan,1,
2600,dawn_business,انفراسٽرڪچر منصوبي جي فطرت جي فطرت جي فطرت جي فطري طور تي چيلينج آهي,2023-03-27 04:39:58+00:00,Pakistan,1,
2601,dawn_business,جارجيا چيو ته پاليسي ملاحرن کي بنيادي استحڪام جي جواب ۾ فيصلو ڪيو هو ته انهن عملن جي دٻاء کي ڪجهه حد تائين مارڪيٽ جي دٻاء کي آسان بڻائي ڇڏيو آهي,2023-03-26 11:47:13+00:00,Pakistan,1,
2602,dawn_business,آئي ايم ايف مينيجر ڊائريڪٽر چيو ته هن کي 2023 جي توقع آهي ته عالمي سطح تي هڪ ٻئي چيلينج جي واڌ سان 30 سيڪڙو گهٽ ۾ گهٽ 30 سيڪڙو گهٽجي ويو,2023-03-26 11:46:55+00:00,Pakistan,1,
2603,dawn_business,علائقائي بينڪ اسٽاڪ پهرين جمهوريه تجزيو ڪندڙن جي اڳواڻي ڪئي وئي آهي پهرين جمهوريه تجزيو ڪندڙ ۽ سيڙپڪارن کي پريشان ڪرڻ وارن کي پريشان ڪرڻ کان بغير,2023-03-26 03:34:29+00:00,Pakistan,1,
2604,dawn_business,Piceato MT جي نئين س and ي جي شرح ۽ تي 330 ملين ۽ روپيا ۽ روپيا جي مقابلي ۾,2023-03-26 03:32:50+00:00,Pakistan,1,
2605,dawn_business,100PC نقد مارجن جي حالت جي ڪري فنڊ جي صورتحال جي رڪاوٽ پڻ پيدا ٿي هئي پر هاڻ صورتحال لاهور چيمبر جي آس پاس ڪشميري چيمبر جي آس پاس هائيف هڪ بيان ۾ هڪ مثبت موڙ وٺندي هئي,2023-03-26 03:30:10+00:00,Pakistan,1,
2606,dawn_business,ارمف حبيب لب ڊي ڊي چيو ته حڪومت پيٽرول استعمال ڪندڙن لاء هڪ سبسرو اسڪيم جو اعلان ڪيو جيڪو شايد امرف کي متحرڪ ڪري سگهي ٿو ايندڙ قرضن جي ٽڪري کي کولڻ ۾ وڌيڪ دير ٿي سگهي ٿو,2023-03-26 03:25:22+00:00,Pakistan,1,
2607,dawn_business,"ڊان ڌنڌو جيڪو علائقي ڏانهن برآمد ڪيو ويو آهي، هڪ مخلوط رجحان ۾ هڪ مخلوط رجحان ۽ بحرين ڏانهن وڌندڙ رجحان کي وڌائي ڏٺو جڏهن ته ٻين ڳڻپ کي گهٽتائي",2023-03-26 03:20:49+00:00,Pakistan,1,
2608,dawn_business,علائقر جون خون سعودي عرب ۽ بحرين کي سعودي عرب ۽ بحرين جي رياست جي ڊيٽا جي ڊيٽا جي ٻئي ملڪن کي رد ڪري ڇڏيو,2023-03-26 03:20:44+00:00,Pakistan,1,
2609,dawn_business,شروعاتي رپورٽون مشرقي آهي ته ٻئي ڪيٽ ۽ ڪيڪيٽ ٻنهي کي بدتر طور تي نيشنل ڊينٽ کي قومي exchacquequest تي هڪ مضبوط مالدار آهي,2023-03-26 03:16:24+00:00,Pakistan,1,
2610,dawn_business,روڊ ميپ پيش ڪيو ويو اي ڊيب جي فني مدد جي فني امداد جي لاء اي ايس بي اي اي اي اي اي بي جي ڪوشش ۾ ايشيائي شهرن کي هڪ ماحولياتي ماحول کي يقيني بڻائڻ لاء ايشيائي شهرن جي مدد ڪرڻ,2023-03-26 03:11:40+00:00,Pakistan,1,
2611,dawn_business,سول لائن سيڪيورٽيز جو احمد سي اي او اهو اصرار ڪيو ته خزاني جو بل انيشن اڳ ۾ ئي دلچسپي جي شرح ۾ اضافو ٿي چڪو هو ۽ اڳئين پئسي جي پاليسي کي 100 کان 200 بي پي ايس جي واڌ ويجهه ۾ اچي ويو هو,2023-03-26 03:03:00+00:00,Pakistan,1,
2612,dawn_business,مالي شعبي ۾ تجزيو ڪندو آهي ته سود جي شرح ۾ هڪ وڌيڪ واڌارو حڪومت جي ضرورت آهي,2023-03-26 03:01:55+00:00,Pakistan,1,
2613,dawn_business,قرض ڏيندڙ سان گڏ مچايا جو معاهدو جيڪو گذريل سال دير سان ملائي ويو آهي جيڪو گذريل سال 12bn جي ادائيگي جي ڪري نه رڳو 12bn جي ادائيگي جو سبب بڻجندو آهي,2023-03-25 16:36:38+00:00,Pakistan,1,
2614,dawn_business,اعلان اچي ٿو جئين مرڪزي بينڪن جي پرڏيهي مٽا سٽا ايڪسچينج 25 ارب کان 46 ارب کان 46 ملين تائين چين جي افتتاح جي واپسي تي,2023-03-25 16:35:48+00:00,Pakistan,1,
2615,dawn_business,ايڊيٽرٽ ڏنو ويو ته هن حڪومت کي ڪيتري حد تائين اسان جي موجوده فنانس وزير جي انتظاميا ۾ صرف انهي جي انتظام ۾ ثابت ٿي چڪي آهي ته صرف انهن کي فيصلو ڪرڻ جي لاء اهو طئي ڪري سگهي ٿو,2023-03-25 04:06:39+00:00,Pakistan,1,
2616,dawn_business,ڪل فاریکس هولڊنگ سميت بينڪون 10bn کي پهريون ڀيرو وچين کان وٺي,2023-03-25 03:45:44+00:00,Pakistan,1,
2617,dawn_business,هڪ اسٽافيل معاهدو هڪ ڀيرو باقي رهيل پوائنٽون بند ٿي وينديون آهن آئون اهو به چئي سگهان ٿو ته اهي سڀ اي ايم ايف پروگرامن جو هڪ معياري خاصيتون آهن,2023-03-25 03:43:46+00:00,Pakistan,1,
2618,dawn_business,ملڪ جو ڪل پرڏيهي رزرو شامل آهن جيڪي 10139bn تي تجارتي بينڪ جا ذخيرا شامل آهن,2023-03-24 18:07:55+00:00,Pakistan,1,
2619,dawn_business,SPI بندرگاهه جي قيمت تي 50 مارڪيٽن ۾ 50 مارڪيٽن ۾ 50 مارڪيٽن جي قيمتن جي وچ ۾ گهٽ ۾ گهٽ استعمال ڪيو ويو آهي 12 جي گهٽتائي جي قيمت ۾ 13 جي وڌندڙ قيمتون,2023-03-24 14:15:30+00:00,Pakistan,1,
2620,dawn_business,رائزز جي هڪ پيغام ۾ روزو ڪندڙ هڪ ميڊيا جي رپورٽ تصديق ڪئي ته هڪ اسٽافيل معاهدو هڪ ڀيرو باقي رهيل پوائنٽ تي دستخط ڪيا ويندا,2023-03-24 06:46:44+00:00,Pakistan,1,
2621,dawn_business,پاڪستان ايسسٽ پيريز ريزز ۾ رزق جو نمائندو چيو ته حڪومت فيول جي قيمت واري منصوبي بابت فنڊ نه ڪيو,2023-03-24 06:44:26+00:00,Pakistan,1,
2622,dawn_business,رپورٽ خبردار ڪيو ته عالمي قرضن جي موجوده رڪارڊ جي شرح ڪيترن ئي ملڪن جي ميڪروڪيوٽڪ حالتن تي منفي طور تي اثر انداز ٿيندي رهندي,2023-03-24 05:25:00+00:00,Pakistan,1,
2623,dawn_business,بوئي گورنر اينڊريو بيلي کي جڏهن ته اسان جي تازي شرح جي باري ۾ پڇيو ويو ته اسان کي خبر نه هئي ته هن جي چوٽي کي ٻڌايو,2023-03-24 05:19:54+00:00,Pakistan,1,
2624,dawn_business,crypto اثاثا ادارا شايد انهن جي اثاثن جي حفاظت بابت گراهڪن جي حفاظت جي بدلي ۾ استعمال ڪري سگھن ٿا ۽ انهن جي اثاثن جي حفاظت بابت,2023-03-24 05:17:12+00:00,Pakistan,1,
2625,dawn_business,رد ڪري ٿو ته 2022 ۾ 25TR جي قيمتن ۾ 522 جي قيمت ۾ 3 پي سي کان گهٽجي ويو آهي پر خدمتن ۾ واپار ڪيو ويو آهي تقريبن 7tr تي,2023-03-24 05:15:00+00:00,Pakistan,1,
2626,dawn_business,پرچون ڏيندڙن کي واج تي احتياط ۽ واء ۾ احتياط سان اڇلائي رهيو هو جيئن اهي سطحن تي اڀري آيا آهن,2023-03-24 05:13:45+00:00,Pakistan,1,
2627,dawn_business,سائي سامان پڻ ماحول دوستانه سامان جو حوالو ڏنو ويو آهي جيڪي انهن جي روايتي هم منصبن کان گهٽ آلودگي استعمال ڪرڻ يا گهٽ آلودگي استعمال ڪرڻ لاء ٺهيل آهن,2023-03-24 05:11:16+00:00,Pakistan,1,
2628,dawn_business,"تصوير 600 ميٽري قميص جي وال زمين کي برقرار رکڻ واري اڏاوتن جو نن smallest ڙو آهي، جيڪو جهازن جي برننگ جي اجازت ڏئي ٿو",2023-03-24 05:09:37+00:00,Pakistan,1,
2629,dawn_business,ملڪين برخبرستانن جو برقي برقي برڪتون سازي جي نپوراهن جي ڪل برظيئنٽ ۽ ماللينڊ جي ڪل ايڪس برانئنئن 83.PLOP INLOAK صرف 12 ڀلين جو ڪل بردار فيڊرلٽان ۽ مالالا فيبرکلين ۽ مالڪن جي مجموعي برآشنين مان 1296 اي پي سيٽر کان 1296P) جي ڪل برآمد ۽ ميڊيا جي مجموعي برآشنين جي صرف 1813 بلين بلاڪين جو صرف 189 اربين جي ڪل برآمد بلاڪ ۽ ميڊيا نئر 25.PAPLouss کان وڌيڪ 129 بلين اي پي سي اي 13PTTTP) جي ڪل برائوزر صرف پاڪستان جي ڪل ايڪس برانئنئن 6 اي ايم پي 2 پي ٽي پي سي سميت 1813 بلين في الحال 9120PLTP) ۾ پاڪستان جي مجموعي برآشنين جي صرف 1813 بلين بلاڪين جو مجموعي برآشنين ۽ ميڊيا نلپلڊان صلحبڪس صرف پاڪستان جي ڪل ايڪس برانئنڪ ابلين جو ڪل الاقوامي برآشنن جو به 1296 اي پي سيڪڙو صرف 1814 بلين بلاڪين جو ڪل الاقوامي برآمد بلاڪ ڪيو,2023-03-24 05:03:43+00:00,Pakistan,1,
2630,dawn_business,مرڪزي بينڪ جي ڊيٽا ڏيکاريو ته خانگي شعبي جو ڪريڊٽ آف ڪريڊٽ صرف پهرين نو مهينن ۾ 1 202212121212121212 کان 1012121212112121212 مارچ جي ساڳئي عرصي ۾,2023-03-24 05:01:03+00:00,Pakistan,1,
2631,dawn_business,جيتوڻيڪ حڪومت جو اعلان ڪيو هو ته گئس جو صارفين لاء دستياب هجي ۽ جيڪڏهن ملڪ ۾ اترين شهرن مان گهٽ ۽ گهٽ ڏينهن ۾ گئس جو دٻاء جي شڪايت ڪري ها,2023-03-24 03:48:06+00:00,Pakistan,1,
2632,dawn_business,واشنگٽن جي سفارتي حلقن ۾ مختصر بيان ڪري ٿو پر تيز بيان سياسي مسئلن تي فنڊ جي غير جانبداري کي گهٽائڻ جي حساب سان ڏٺو ويندو آهي,2023-03-24 03:26:33+00:00,Pakistan,1,
2633,dawn_business,اي ايم ايف کي آئيني فزيبلٽي ۽ عام چونڊن جي فيصلن جي باري ۾ فيصل ۽ عام چونڊن جي وقت صرف شاندار ادارن سان,2023-03-23 16:27:06+00:00,Pakistan,1,
2634,dawn_business,IMF چيو ته پاڪستان جي وڌايل فنڊ سهولت جي سهولتن جي مدد واري پروگرام جي ضرورت نه هئي جيڪا سراسري سرگرمين کي منظم ڪرڻ جي صلاحيت ۾ مداخلت ڪري سگهي ٿي,2023-03-23 16:26:19+00:00,Pakistan,1,
2635,dawn_business,SSGC ترجمان Sahdar Cahoharo کي ٻڌايو ته ڪمپني ملڪ ۾ ڪٿي به لوڊشيڊنگ جو بندوبست نه ڪيو هو,2023-03-23 09:07:31+00:00,Pakistan,1,
2636,dawn_business,گئس لوڊشيڊنگ جي وڏي شڪايتن ۽ گهٽين سان گڏ ميٽروپولس سان گڏ ميٽروپولس سان رپورٽ ڪئي وئي آهي,2023-03-23 09:07:00+00:00,Pakistan,1,
2637,dawn_business,ڪسٽم جي تحقيق آفيسر نظر ۾ چيڪ لسٽ کي نظر ۾ رکندي جڏهن غور ڪيو ته ڇا هڪ ڪيس CTD جو حوالو ڏنو ويو آهي يا نه,2023-03-23 05:19:40+00:00,Pakistan,1,
2638,dawn_business,زرداري کي قومي علائقن ۾ تيار ڪيل ضلعي ڳوٺ جي بشب ۾ (سيڪڙو في سيڪڙو) فيبروري ۾ 19 سيڪڙو کان 47 سيڪڙو تائين اهو اتر علائقن ۾ آهي ته 419 پي سي تي رڪارڊ ڪيو ويو,2023-03-23 05:19:01+00:00,Pakistan,1,
2639,dawn_business,جامد آمدني يا معاشري سان گڏ روزگار جي معاشري جي معاشري ۾ هڪ وڏي تعداد ۾ گرم پاڻي ۾ هڪ گرم پاڻي ۾ هڪ گرم پاڻي ۾ اچي ويندو آهي,2023-03-23 05:14:36+00:00,Pakistan,1,
2640,dawn_business,بجلي ۽ گئس جي شرحن ۾ وڏي واڌايون وڌيڪ ضربون وڌنديون آهن,2023-03-23 04:49:09+00:00,Pakistan,1,
2641,dawn_business,سنڌ اهو ايم گورنمينٽ ۾ ڪيو ويو آهي ته پاڪستان ۽ چينطون جي لاء هر اسٽلال رکڻن لاء ڪاميابي جو منصوبو هڪ اسٽاهه جي سڌڻ جي لاء ڪامياب جو انچو,2023-03-22 15:10:57+00:00,Pakistan,1,
2642,dawn_business,"گذريل ملڪ ۾ پکڙجي ويندي ۽ قومي معيشت وزيراعظم کي مضبوط ڪندي، شابباز کي ٻيهر شامل ڪندي ته اهي منصوبا ٻيهر شامل ڪيا ويا",2023-03-22 15:08:40+00:00,Pakistan,1,
2643,dawn_business,"صدر رليل رنل وکرنر گارڪي جي تضار افغان ڪئي ته گذريل سالن کان اعظم ليلا ۾ هلندڙ بحرحال، هن جو صرف قانون س Sen ي SULTESTER SPLڙا ان جي تقرري جي سنگليڪٽ ڏانهن ڪو پهريون جلد موڪليو ويو پر هن ڪيو",2023-03-22 11:11:18+00:00,Pakistan,1,
2644,dawn_business,ڊان_ باسس جو ڊيٽا ظاهر ڪري ٿو ته هن فسکا جي ٻئي اڌ جي شروعات کان وٺي خزاني جي بلن ۽ پگهار ۾ ڪو به آمد ناهي,2023-03-22 05:13:11+00:00,Pakistan,1,
2645,dawn_business,هڪ سينر بزرگ چيو ته اصل جو سنگين مسئلو انهن جي ڪارروه جو آهي ته پاڪستان ۾ سيڙپڪاري جي حفاظت نه ڪئي وئي آهي,2023-03-22 05:13:03+00:00,Pakistan,1,
2646,dawn_business,ڊيٽا ظاهر ڪري ٿو ته هن مالي سال جي شروعات کان خزاني جي بلن ۽ پگهار ۾ ڪو به آمد ناهي,2023-03-22 05:12:39+00:00,Pakistan,1,
2647,dawn_business,پاڪسٽن گئس جي پيداوار جي پيداوار سال گذري چڪي آهي ان جي رزرو ريزنيشن تناسب 100 سيڪڙو کان به گهٽ آهي جنهن جو مطلب آهي ته اهو ان جي ذخيري تي پنهنجو ذخيرو پورو ڪري رهيو آهي,2023-03-22 05:12:03+00:00,Pakistan,1,
2648,dawn_business,محمد اسنيم جو اعلان ڪيو ته حڪومت هڪ ڀيرو قائم ٿيڻ هڪ ڀيرو رزروير پٿر جي اجازت ڏيڻ گهرجي,2023-03-22 05:11:34+00:00,Pakistan,1,
2649,dawn_business,اهو پيش ڪيل تجويز جي تعريف ڪندي جڏهن ته امڪاني خريد ڪندڙ کي ان جي ڪاروباري پلان ۽ ضرورتن مطابق سڌارن کي متعارف ڪرائڻ جو انتخاب ڏئي سگهجي ٿو,2023-03-22 05:10:22+00:00,Pakistan,1,
2650,dawn_business,ايڇ سي ايف سي پاڪستان جي رياست جي ڪلهي ادارن پاران ترقيء جو ازالي اداري کي هلائڻ جاري رهندي رهندي.,2023-03-22 05:10:09+00:00,Pakistan,1,
2651,dawn_business,خوش قسمت شعري انڊسٽريز اڳ ۾ آئي ٽي اي سي پاڪستان 5 پاڪستان لائيٽ ڪامياب ثابت ٿيو ۽ 60000 ٽانز جي شروعات ۾ 60000 ٽانز جي شروعات,2023-03-22 05:09:29+00:00,Pakistan,1,
2652,dawn_business,هينوپڪ موٽرس لميٽيڊ ۾ 24 اپريل 4 کان 4 اپريل تائين معطل ٿيل پيداوار ۽ لوازمات جي مسلسل گهٽتائي سبب,2023-03-22 05:09:11+00:00,Pakistan,1,
2653,dawn_business,مسٽر بلاڪ کي وڏي پيماني تي آمريڪا جو معاشي ۽ سماجي ۽ انسانيتستان جي معروف آبهوا جي زبان جي زبان کي اذيت واري موسم جي سڌاري جي ضرورت آهي,2023-03-22 05:08:31+00:00,Pakistan,1,
2654,dawn_business,يو ايس ايڊ ٽن مائو کي پاڪستانبازي يو ايس جي ڪمپني ۽ يو ايس پيپارش ادارن سان سائن ڪيو ويو 78 ايم,2023-03-22 05:07:48+00:00,Pakistan,1,
2655,dawn_business,مڪمل طور تي صرف خدمتون قانونن ۾ اضافو شامل ڪرڻ جي حصيداري ۾ اضافو رڪارڊنگ ۾ حصيداري شامل ڪرڻ ۾ مدد ڪندي 10177 ع £ RTDS ۽ CONGTPAPLAPLAPLIPLAPLIPLIPLIPLIPLIPLIPLIPLIPLIPLIPLIPLIPLIPLAS RTDS RTTRAS RTD RTSTICTAC RTT RTDIDAD SICTISS TRTPALICAY,2023-03-22 05:07:14+00:00,Pakistan,1,
2656,dawn_business,ڪمپنين کي مڪمل طور تي اصطلاحن جي قيمتن ۾ شامل ڪرڻ جا وڏا وڏا اضافو آهن,2023-03-22 05:05:59+00:00,Pakistan,1,
2657,dawn_business,اخب خميرت ۽ جلاباتا ۾ پڻ سيشن جي سيڙپاني گپت سان سيف ۾ 25000ين جي جمع ڪرائڻ لاء 25000 کنکل تائين,2023-03-22 05:04:39+00:00,Pakistan,1,
2658,dawn_business,اي سي سي گذريل هفتي جي اجازت ڏني هئي ته يو ايس او ايس جي ادائيگي جي ادائيگي لاء هڪ 50 QBN خودمختاري جي گارنٽي جي لاء,2023-03-22 05:04:08+00:00,Pakistan,1,
2659,dawn_business,فنڊ اسٽاف ان جي آپريشن جي سلسلي تي وڌيڪ تفصيل طلب ڪري رهي آهي,2023-03-22 04:01:37+00:00,Pakistan,1,
2660,dawn_business,جيس گلوبل سياسي شور کي وڌائي ۽ بين الاقوامي پئسي جي فنڊ سان گڏ قرضن جي پروگرام تي ترقي جي گهٽتائي جو فقدان آهي,2023-03-21 04:44:41+00:00,Pakistan,1,
2661,dawn_business,ايمر پراپرٽيز سي اي او اي ايم ايٽ جين کي ٻڌايو ته سيڙپڪاري کي هڪ ريپل اثر هوندو,2023-03-21 04:43:00+00:00,Pakistan,1,
2662,dawn_business,منظوري تي KE186bn بابت في يونٽ في يونٽ في يونٽ رپيا چارج ڪرڻ جي قابل هوندو,2023-03-21 04:40:12+00:00,Pakistan,1,
2663,dawn_business,معاون ٻڌڻ جي ڏهاڪن کانپوء ان جا نوان نوان ان جي کليل نسن ۾ ورجائيندا,2023-03-21 04:37:03+00:00,Pakistan,1,
2664,dawn_business,ايف بي آر ايس سيلز ٽيڪس عام آرڊر ٻڌائي ٿو ته 2023 مارچ کان لاڳو ٿيندا آهن ۽ برآمد ڪندڙن جي ضرورتن مطابق خاص طور تي برآمد ڪندڙ شعبن جي گهرجن کي سهولت فراهم ڪندو,2023-03-21 04:36:58+00:00,Pakistan,1,
2665,dawn_business,ڪمپني چيو ته تبليغاتي حالتون ۽ انهن جو اثر خام مال درآمد ڪرڻ جي صلاحيتن تي انهن جي سپلائي وار واردات جي ڪري ان جي فراهمي جي سهولتن کي سخت نقصان پهچائي ڇڏيو آهي,2023-03-21 04:34:10+00:00,Pakistan,1,
2666,dawn_business,ميڊيرو 31 چيو ته آمريڪا جي حڪومت جو هڪ وڪرو ڪندڙ عقيدن ۽ واڌااڙين ۽ پاڪستان ۾ سيڙپيون ۽ تراتي ۽ تربڻ ۽ وڌائڻ جي واکاڻن ۽ ترقي واري زمين ۽ ترقي ۾ سيپٽمين ۽ مساوات ۽ تربڻ کان اجارختيار ۽ وڌائڻ ۽ مساوات ۽ سيڙپشن جي وچ ۾ مشغول ۽ وڌائڻ ۽ وڌائڻ ۽ وڌائڻ جي پيداوار ۽ وڌائڻ,2023-03-21 04:30:30+00:00,Pakistan,1,
2667,dawn_business,ايف ڊي آئي موجوده مالي سال جي شروعات کان وٺي معاشي نقصان ۽ سياسي غير يقيني صورتحال جي ڪري,2023-03-21 03:49:43+00:00,Pakistan,1,
2668,dawn_business,ڪيڊ ۾ گهٽتائي درآمد ۾ گهٽتائي هئي جڏهن ته وڌيڪ برآمدات يا آمد نه ڪيا ويا هئا,2023-03-21 03:49:22+00:00,Pakistan,1,
2669,dawn_business,هي نساعت اسلامي يا هضر يا هاڻوڪي اي ايم پي جي سپورٽ پروگرامن جي وچ ۾ ڪو به تعازو افزائي پروگرامن جي وچ ۾ ڪو به حيوانات ۽ فيصلن جي خلاف ورزي ناهي IMF سرڪاري ماهر,2023-03-20 19:07:57+00:00,Pakistan,1,
2670,dawn_business,اهو جو وضاحت آهي ته ڪو به امداد نام نه آهي ۽ نه ئي نامو ڪيو آهي يا هن ايفڪمي جي صلاحيت جي متعلق کيس,2023-03-20 15:34:53+00:00,Pakistan,1,
2671,dawn_business,فنانس سومر تي سومرا سومر تي چيو ويو آهي ته سينيٽ تي سينيٽ ۾ هن جا رايا بيان ڪيا ويا آهن ته بين الاقوامي پئسن جي فنڊ پروگرام ۾ دير ٿي وئي هئي,2023-03-20 15:34:04+00:00,Pakistan,1,
2672,dawn_business,رچ کي چارج ڪيو ويندو 1000 روپيا وڌيڪ ۽ غريب گهٽ ۾ گهٽ Q100 روپيا چارج ڪيو ويندو,2023-03-20 12:03:13+00:00,Pakistan,1,
2673,dawn_business,سد هولبين ناپيدخاني جي ڊسٽرڪٽ چيو حڪومت جي بيانن جو بنيادي سبب آهي ته هو فيصلو ڪندڙ بيانن جي گهٽتائي جو فقدان ضابطٽ ۾ هڪ اسٽوريج هو ته (صحيح طور تي سائن ان ٿيڻ آهي,2023-03-20 09:29:25+00:00,Pakistan,1,
2674,dawn_business,هن هفتي ۾ هن هفتي کي وسيع مالياتي مارڪيٽ جي خدشات سان گڏ رهڻ جو امڪان آهي جيڪو اسان کي هن هفتي ۾ فومڪ ملاقات جو موقعو آهي جنهن کي هڪ نوٽ ۾ شامل ڪيو ويو آهي,2023-03-20 08:37:03+00:00,Pakistan,1,
