User,Tweet,Time,Location,Label,Verdict,Sindhi
,پاڪستان سپر ليگ جي ٽين ميچ اسلام آباد يونائيٽيڊ جي نانءِ,,,1,True,Pakistan Juilt-Changng's liG leagues of Islamabadly
,پي ايس ايل: لاهور قلندرز هٿان پشاور زلمي کي شڪست,,,1,True,PSL: Lebanon prisonence fires and defeat Horshara Padhashem
,جوش ۽ جذبي سان ڀرپور رنگارنگ افتتاحي تقريب سان پي ايس ايل 6 جو افتتاح,,,1,True,With the enthusiasm and an opening with the PSL 6 with a pleasure ceremony
,پاڪستان ڪرڪيٽ بورڊ جو رانديگرن کي ڪورونا ويڪسين هڻائڻ جو فيصلو,,,1,True,Pakistan's players of cricketboards to cowonwickboard
,فاف ڊوپليسي ٽيسٽ ڪرڪيٽ تان رٽائرمينٽ جو اعلان ڪري ڇڏيو,,,1,True,FAFF DEPLICIAL TEST TEST TEST TEST CRITCH
,ماهرا خان هڪ ڀيرو ٻيهر پشاور زلمي جي برانڊ ايمبيسيڊر مقرر,,,1,True,Experthen Khan once again Peshawar Admi's brand-in-law
,محمد رضوان ملتان سلطانز جو نئون ڪپتان مقرر,,,1,True,Mohammed Suluman set
,بابر اعظم به رانديگرن کي ”گهٻرائڻو ناهي“ جي صلاح ڏني,,,1,True,"Bobburi Prime also suggests the players """
,پاڪستان ڏکڻ آفريقا خلاف ٽيسٽ کانپوءِ ٽي ٽوئنٽي سيريز به کٽي ورتي,,,1,True,Winning three twin series after the test of Pakistan South African
,دادو واسي زاهد محمود جو شاندار ڊيبيو، آءِ سي سي به تعريف تي مجبور,,,1,True,WHD VEV wedding width of the ICC too
,ڏکڻ آفريقا ٻي ٽوئنٽي ميچ ۾ پاڪستان کي شڪست ڏئي سيريز برابر ڪري ڇڏي,,,1,True,South African defeats Pakistan in another Twinet match
,پاڪستان ڪرڪيٽ ٽيم جي ڏکڻ آفريقا دوري بابت شيڊول جاري,,,1,True,South African continuing about South African teams of Pakistan Cricket Team
,پهرين ٽي ٽوئنٽي پاڪستان ڏکڻ آفريقا کي 3 رنسن تان شڪست ڏئي ڇڏي,,,1,True,First three thousant Pakistaned Essay. The South Africans
,پي ايس ايل 6 لاءِ آن لائين ٽڪيٽن جي پري بڪنگ شروع,,,1,True,Starting of online tickets away for PSL 6
,هن ڀيري غلطيون نه ورجائيندي پي ايس ايل کٽينداسين: لاهور قلندرز جو ڪپتان,,,1,True,This time the mistakes will not repeat PSL: Lahore Cathedral of Lhore Cetsyers
,پاڪستان پنڊي ٽيسٽ ۾ ڏکڻ آفريقا کي شڪست ڏئي تاريخي فتح حاصل ڪري ورتي,,,1,True,Pakistan has gained southern African in Pakistan Test
,ويسٽ انڊيز تاريخي هدف حاصل ڪري بنگلاديش کي شڪست ڏئي ڇڏي,,,1,True,Wests to get bangladis the Bangladesh Talmors
,پي ايس ايل: 20 سيڪڙو تماشائين کي اسٽيڊيم ۾ ويهي ميچ ڏسڻ جي اجازت,,,1,True,PSL: 20% of spectators to see the stadium in stadium
,راولپنڊي ٽيسٽ لاءِ پاڪستان جو 17 رڪني اسڪواڊ برقرار,,,1,True,17-stop squads of Pakistan for Rolpanda Test
,آسٽريليا ڪورونا وائرس سبب ڏکڻ آفريقا جو دورو ملتوي ڪري ڇڏيو,,,1,True,Cept the South African's visit due to Australia virus
,پي ايس ايل 6 دوران تماشائي اسٽيڊيم آڻڻ لاءِ پي سي بي جو وڏو قدم,,,1,True,PCB of PCB to bring the spectator stadium during PSL 6
,شعيب ملڪ 40 ورهين جو ٿي ويو، ثانيا مرزا جو محبت ڀريو پيغام,,,1,True,"The Sharaba Country was 40 years old, fill in the love of the arranged message"
,راولپنڊي ٽيسٽ لاءِ تبديليون ڪري سگهون ٿا: مصباح الحق,,,1,True,Can make changes to Rhopondian test: al-al-
,قومي ٽيم مان ڊراپ ٿيڻ تي محمد حفيظ جو ردعمل اچي ويو,,,1,True,Mohammad Hamaly of Hamps from National Team from National Team
,ڏکڻ آفريقا خلاف ٽي ٽوئنٽي سيريز لاءِ قومي اسڪواڊ مان سينيئر ڊراپ، نوان چهرا شامل,,,1,True,"Senior drop from the national squad, new squads for the South Africa, new faces involved"
,ڪراچي ٽيسٽ: پاڪستان ڏکڻ آفريقا کي سولائيءَ سان شڪست ڏئي ڇڏي,,,1,True,Kara Mxil: Pakistan Dragel defeat the South Africa
,ٽي ٽوئنٽي ورلڊ ڪپ: پاڪستاني اسڪواڊ جي ويزائن ۽ تحفظ لاءِ ڀارت کان لکت ۾ خاطري طلب,,,1,True,Three Twinetty World Cup: Judgment and Protection to India to India to India
,ڪراچي ٽيسٽ: فواد، اظهر ۽ فهيم پاڪستان جي پوزيشن مضبوط ڪري ڇڏي,,,1,True,Kairee player: Fury LaR-Rates
,ڪراچي ٽيسٽ جي پهرين ڏينهن 14 وڪيٽون ڪِري پيون، پاڪستان ڏکيائين جو شڪار,,,1,True,"14 ketcon of the teshi's first 15 plants, Saunes of Karachi, Pakistan Build game"
,ڏکڻ آفريقا خلاف ڀرپور تياري ڪئي آهي: بابر اعظم,,,1,True,Preparing to South African: Baby-am
,پاڪستان ۽ ڏکڻ آفريقا 14 ورهين کانپوءِ ڪراچي جي نيشنل اسٽيڊيم ۾ آمهون سامهون,,,1,True,Pakistan and South Africans face to face in the National Stadium of Karachi 14 years
,”اسان وٽ موقعو آهي ته ڏکڻ آفريقا کي هارائي پنهنجو رڪارڊ بهتر ڪيون“,,,1,True,"""We have the opportunity to make the South African make your records"""
,ڪراچي ٽيسٽ لاءِ 17 رڪني قومي ٽيم جو اعلان,,,1,True,Declaration of Karah to Karah to Kara
,بابر اعظم ۽ شاهين آفريدي خطرناڪ ثابت ٿي سگهن ٿا: ڊوپليسي,,,1,True,Baby-prime and generic African can prove to be dangerous: Dancycy
,ڏکڻ آفريقا خلاف ٽي ٽوئنٽي سيريز لاءِ به قومي اسڪواڊ ۾ نون چهرن جي انٽري جو امڪان,,,1,True,Also the essence of nine faces in national squad for a South Africa
,پي سي بي چيئرمين هر مهيني ساڍا 9 لک رپيا خرچ ڪري ٿو,,,1,True,The PCB Chairman spends each monthly 9 lakh
,”رڳو بابر اعظم تي ڀاڙڻ بدران ان جا متبادل تيار ڪرڻ جي ضرورت آهي“,,,1,True,"""Only Babor Requires to Repeat Remaining Inspection instead"""
,پاڪستان خلاف ٽي ٽوئنٽي سيريز لاءِ 18 رڪني ڏکڻ آفريقي اسڪواڊ جو اعلان,,,1,True,18-ranging South African squad for three twin-twin series
,پي ايس ايل: ڪرڪيٽ شوقينن لاءِ خوشخبري,,,1,True,PSL: good news for crickets
,پانت ڪينگروز جي وات مان گِرهه کسي ورتو، ٽيسٽ سيريز 1-2 تان ڀارت جي نانءُ,,,1,True,"Took a fallen kisses from the mouth of the Pit Kingroes, Test series 1-2 from India"
,محمد عامر ٽيم ۾ واپسيءَ جي خبرن تي وضاحت ڏئي ڇڏي,,,1,True,Muhammad PRIVILEGER CLANCE IN THE FROM THE PEOPLE IN TRUE
,ڪنڊيشن کان واقف ناهيون، پاڪستاني اسپنر خطرناڪ ثابت ٿي سگهن ٿا: ڏکڻ آفريقي ڪپتان,,,1,True,Non-assists are not proved to contain the Conslarative Spaners of the Constitution: South Africentericc
,پاڪستاني ٽيسٽ اسڪواڊ ميمبرن جي پهرين ڪورونا ٽيسٽ ڪليئر,,,1,True,First Croana Test Clever of the Pakistani Test Members
,ڏکڻ آفريقي ٽيم ڪورونا ٽيسٽون ناڪاري اچڻ کانپوءِ پريڪٽس شروع ڪري ڇڏي,,,1,True,South African Teams the Kroona Tests started Pretects after negativity
,ڏکڻ آفريقي ڪرڪيٽ ٽيم 14 ورهين کانپوءِ پاڪستان پهچي وئي,,,1,True,South African Kricket team arrived after Pakistan 14 years
,هاءِ ڪورٽ عورت جي درخواست تي بابر اعظم خلاف ڪيس داخل ڪرڻ کان روڪي ڇڏيو,,,1,True,Hard Court stop entering a case against a woman request
,ڏکڻ آفريقا خلاف هوم سيريز لاءِ 20 رڪني قومي ٽيم جو اعلان,,,1,True,Announcement of 20 Platel National Team for Homes Series against South African
,عامر جو مصباح ۽ وقار جي موجودگي ۾ هڪ ڀيرو ٻيهر واپسيءَ کان انڪار,,,1,True,Danger's reblogged from the natives and the presence of the intervals
,بابر اعظم تي سنگين الزام هڻندڙ عورت جو بيان رڪارڊ ڪرڻ جي هدايت,,,1,True,Directive to record a serious accusation woman on Babar Prime
,عامر جي بيانن سان تڪليف ٿي، سندس واپسيءَ لاءِ وڙهيو هيس: وقار يونس,,,1,True,"Distracts with the Normal Statement, Fight to his return: Dresses"
,مصباح الحق کان ميچ لاءِ حتمي 11 رانديگرن جي چونڊ جو اختيار واپس,,,1,True,Back to Final 11 players of final 11 players for the Match
,مصباح جي نوڪري تيل، وقار جي ڪرسي لوڏن ۾!,,,1,True,"The Employee's Job oil, in the casual luxury of the dignity!"
,ڪرڪيٽ ڪميٽي جو قومي ٽيم جي ڪارڪردگي تي عدم اطمينان جو اظهار,,,1,True,Expression of unsatisfactory to the national team performance of the national team performance
,ڏکڻ آفريقا خلاف سٺي ڪارڪردگي ڏيکارڻ جي ڪوشش ڪنداسين: بابر اعظم,,,1,True,We will try to show good performance against South African: Baby
,خبر ناهي ته ڪميٽي اجلاس ۾ ڇا ٿيندو: مصباح الحق,,,1,True,Jate report what the Commitcteneh until I know: I inte announlish
,پي ايس ايل 6 لاءِ ڊرافٽنگ مڪمل، ٽيمن جا اسڪواڊ فائنل ٿي ويا,,,1,True,Drafting for PSL 6 becomes a scrap of teammates
,ڀارتي ڪرڪيٽرن خلاف نسل پرست جملا، ڪرڪيٽ آسٽريليا معافي گهري ورتي,,,1,True,"Racist sentences against Indian clerks, Cricket Australia"
,پي ايس ايل 6: ٽيمن ۾ ڪهڙا رانديگر برقرار رهندا؟ فهرست جاري,,,1,True,PSL 6: What players will keep in teams?List the list
,پي ايس ايل 2021 جي شيڊول جو اعلان,,,1,True,The announcement of the schedule of PSL 2021
,انگلينڊ جي عورتاڻي ڪرڪيٽ ٽيم پهريون ڀيرو پاڪستان جو دورو ڪندي,,,1,True,England's Women Cricket team visit Pakistan's visit Pakistan
,مصباح الحق تنقيد کي جائز قرار ڏئي ڇڏيو، ايندڙ سيريز ۾ تبديلين جو اشارو,,,1,True,"The authorsu alike referred to the criticism, indicators in the next series"
,نيوزيلينڊ ڪرڪيٽ بورڊ دورو ڪرڻ تي پاڪستان جو ٿورائتو,,,1,True,Auditable of Pakistan on the New Zealand Cranket
,ڪرسٽيانو رونالڊو انسٽاگرام تي فالوئرز ۾ سڀني کي مات ڏئي ڇڏي,,,1,True,Chrisotian Ronaldo has Beat all in the followers on the Instagram
,نيوزيلينڊ ٻي ٽيسٽ ۾ پاڪستان کي عبرتناڪ شڪست ڏئي سيريز ۾ ڪلين سوئپ ڪري ورتو,,,1,True,The New Zealand in another Test Hit the CLAINS to the Heblens in Series
,ٻي ٽيسٽ: ڪيويز رنسن جي ٻوڏ آڻي ڇڏي، پاڪستان کي اننگز شڪست جو خطرو,,,1,True,"Another Test: Celeb Pennon pushes, the risk of anger defeat"
,ڪرائسٽ چرچ ٽيسٽ: ڪين وليمسن ۽ هينري نڪولس پاڪستان کي ڏکيائين ۾ وجهي ڇڏيو,,,1,True,Christchurch Test: Cen Williamson and Henry Nicholas Plented Pakistan
,ڪرائسٽ چرچ ٽيسٽ: اظهر، رضوان ۽ ٽيل اينڊرز ٽيم کي تباهي کان بچائي ورتو,,,1,True,"Christchurch Tests: Affa, Rumud and Till Andronters saved team from destruction"
,ڪراچي ڪنگز هيڊ ڪوچ لاءِ هرشل گبز جي چونڊ ڪري ورتي,,,1,True,Karaw picks up chooses Hilitary Gabs for Karangs Hodod
,بابر اعظم نيوزيلينڊ خلاف ٻي ٽيسٽ ميچ کان به ٻاهر,,,1,True,Bobar Principles outside the second Test Match against New Zealand
,وليمسن ٽيسٽ رينڪنگ ۾ پهرين نمبر تي اچي ويو، بابر جي پنجين پوزيشن برقرار,,,1,True,"Williamson arrived at the first number in the test Rank, Babe's fifth position"
,آءِ سي سي ۽ ڪيوي ڪرڪيٽ بورڊ به فواد عالم جي ساراهه تي مجبور,,,1,True,ICC and Crin Crickboard for forced to praise
,فواد عالم ڪيترائي رڪارڊ پنهنجي نالي ڪري ورتا,,,1,True,Felfad Mad Many Records created their own
,فواد عالم جي سينچري زيان، پاڪستان کي پهرين ٽيسٽ ۾ شڪست,,,1,True,"Weif honge, the Prichry Pomian, Pakistani in the first test first"
,مائونٽ مانگانوئي ٽيسٽ ۾ پاڪستان تي شڪست جا ڪَڪر ڇانئجي ويا,,,1,True,In order Chalklai Tests in Pakistan in Pakistan
,محمد رضوان ۽ فهيم اشرف بيٽنگ ڪوچ جون دليون کٽي ورتيون,,,1,True,QUUUZUE RAPUMAPS BATTH BATTLE CODE COURS
,ڪرسٽيانو رونالڊو صديءَ جو بهترين فٽبالر قرار,,,1,True,Christian Ronaldo Round the best footballer of the century
,پهرين ٽيسٽ: رضوان ۽ فهيم جي ذميواراڻي بيٽنگ، پاڪستان فالو آن کان بچي ويو,,,1,True,"First Test: Forbidden Betting for Pops and Fabuan Betting, Pakistan Fock left to"
,پهرين ٽيسٽ: نيوزيلينڊ 431 رنسن تي آئوٽ، پاڪستان 28 تي هڪ وڪيٽ وڃائي ويٺو,,,1,True,"First Test: New Zealand 431 Runs, 431 Loses A Wicket on Pakistan 28"
,شاداب خان انجريءَ سبب ڏکڻ آفريقا خلاف سيريز کان به ٻاهر,,,1,True,Shadow Khan Angem because of Samario to South African
,پهرين ٽيسٽ: پاڪستان جي خراب فيلڊنگ ڪيويز کي وڏي اسڪور تي پهچائي ڇڏيو,,,1,True,First Test: The bad Fielding Corrupts the Bad Fielding
,ٽي ٽوئنٽي جي ڀيٽ ۾ اسان جو ٽيسٽ اسڪواڊ وڌيڪ مضبوط آهي: رضوان,,,1,True,Our test squad is stronger than three twintered: the river
,بابر ۽ امام کانپوءِ شاداب به نيوزيلينڊ خلاف پهرين ٽيسٽ ميچ کان ٻاهر,,,1,True,After Bobby and Imam and Amam's first test in New Zealand in New Zealand
,مصباح الحق ٽيم جي ڪارڪردگي مان خوش,,,1,True,Happy from the performance of Employee Efficiency
,40 ورهين جي محمد حفيظ نوجوان بيٽسمينن کي به پوئتي ڇڏي ڏنو,,,1,True,40 years old sofa teenaged the young batman too
,نيوزيلينڊ کي آخري ٽي ٽوئنٽي ۾ شڪست، پاڪستان وائيٽ واش کان بچي ويو,,,1,True,"The New Zealand was defeated in the last three twin, Pakistan Whitewash"
,قومي ڪرڪيٽرن کي پرڏيهي دورن ۾ زالون گڏ وٺي وڃڻ جي اجازت,,,1,True,Permissions to take the national crisomers in foreign periods
,بابر ۽ امام ڪيويز خلاف پهرين ٽيسٽ کان ٻاهر، رضوان ڪپتاني ڪندو,,,1,True,"Bobbur and Amazone will beyond the first test, the ria will"
,محمد عامر کي پرڏيهه مان وڏي آڇ,,,1,True,Queen of Qatar's to abroad
,فواد ۽ روحيل جون سينچريون، پاڪستان شاهينز هٿان نيوزيلينڊ اي کي شڪست,,,1,True,"Fawad and Spirit of Sanchians, Pakistan Holidays Handle to Handle New Zealand"
,نيوزيلينڊ پاڪستان کي ٻي ٽوئنٽي ميچ ۾ به شڪست ڏئي سيريز کٽي ورتي,,,1,True,New Zealand will defeat the series in another Twinty match
,شاهد آفريدي قلندرز جو حصو بڻجي ويو,,,1,True,Shaddie became part of the Afradie Foods
,محمد وسيم قومي ٽيم جو چيف سليڪٽر مقرر,,,1,True,Queen of a godssssel a National Team Childor
,پي سي بي پي ايس ايل جي ڇهين ايڊيشن جي تيارين جو آغاز ڪري ڇڏيو,,,1,True,The PCBPs started the forearm of the sixth edition of the ppl
,نيوزيلينڊ پهرين ٽي 20 ۾ پاڪستان کي 5 وڪيٽن تان شڪست ڏئي ڇڏي,,,1,True,New Zealand defeats Pakistan in 5kets in the first t20
,ذهني اذيت ڏني پئي وڃي: محمد عامر ڪرڪيٽ کي الوداع چئي ڇڏيو,,,1,True,Mental tutoring: Muhammad is saying the Nairy Cricket
,پاڪستان آءِ سي سي ميگا ايونٽس جي ميزبانيءَ لاءِ سرگرام,,,1,True,Author to host for Pakistan ICG Mega event
,پاڪستان جي پريشاني ختم، شاداب خان فِٽ، ٽي ٽوئنٽي سيريز ۾ ڪپتاني ڪندو,,,1,True,"Pakistan's troubleshooting, shawabi box will figure in the Fit, three twin series"
,بابر اعظم ۽ شان مسعود وزڊن ٽيسٽ پليئر آف دي ايئر ۾ شامل,,,1,True,Baby-and-shaped mosque wizdon tests involved in the air
,عورت طرفان بابر اعظم تي لڳل الزام عدالت ۾ ڪوڙا قرار,,,1,True,Babrier by chair proclaimed by Chase Aggregate
,مودي حڪومت جي هوندي پاڪ – ڀارت سيريز ٿيڻ ڏکيو آهي: وسيم خان,,,1,True,Modi Government is Hard to Be Free - India to Become Allies: Wayful Khan
,پاڪستان کي وڏو ڌڪ، بابر اعظم نيوزيلينڊ خلاف ٽي ٽوئنٽي سيريز کان ٻاهر,,,1,True,"Pakistan, Bobby, Bobby Primalem outside three twinchen series against"
,پاڪستان خلاف پهرين ٽي ٽوئنٽي ميچ لاءِ ڪيوي اسڪواڊ مان وڏا وڏا نالا گم,,,1,True,Great names of the first three token squad for the first three twinket match
,”نيوزيلينڊ خلاف ڪاميابي لاءِ پاڪستان کي سخت محنت ڪرڻي پوندي“,,,1,True,"""Pakistan to successfully to success against New Zealand"""
,1982ع جي فٽبال ورلڊ ڪپ ۾ اٽلي جو هيرو لاڏاڻو ڪري ويو,,,1,True,The hero of Italy's hero in the 1982's football cup
,مڪي آرٿر، سرفراز احمد کي وڏن وڏن ڪپتانن کان بهتر قرار ڏئي ڇڏيو,,,1,True,"Maki Arthur, Sirfrazes the Worth Better than large captains"
,نيوزيلينڊ خلاف موقعو مليو ته ڀرپور فائدو کڻندس: عثمان قادر,,,1,True,Found opportunities against New Zealand that will take advantage of: Issues
,ڪرڪيٽ شوقينن لاءِ خوشخبري، ڏکڻ آفريقي ٽيم جنوري ۾ پاڪستان ايندي,,,1,True,"Cricket for cricket hobbies, South African team will Pakistan will come to Pakistan"
,نيوزيلينڊ دورو: قومي اسڪواڊ ڪرائسٽ چرچ کان ڪوئنز ٽائون پهچي ويو,,,1,True,New Zealand Visit: Queen Squests Arrived Couns Town from National Squad Church
,نيوزيلينڊ ۾ پاڪستاني اسڪواڊ جون سموريون ٽيسٽون ڪليئر، ٽريننگ جي تياري,,,1,True,"All tests of Pakistani Squads in New Zealand, the preparation of training"
,ڪيويز خلاف ٽي ٽوئنٽي سيريز لاءِ قومي ٽيم جو اعلان، سرفراز ۽ طلعت جي واپسي,,,1,True,"Announcement of National Team Announcement for three Twinet series, surfaces and returns"
,عدالت بابر اعظم ۽ سندس فيملي کي حاميزا کي هراسان ڪرڻ کان روڪي ڇڏيو,,,1,True,Court Babeer and stopped pregnant to her family and his family
,ٽيسٽ ڪرڪيٽ سميع اسلم پاڪستان ڇڏي ويو,,,1,True,The test cricket is left Asima Pakistan
,پاڪستان آءِ سي سي سپر ليگ رينڪنگ ۾ ڀارت کي پوئتي ڇڏي ڏنو,,,1,True,Pakistan ICC gave up the India in the Super League Ranking
,شاهد آفريدي افغاني ڪرڪيٽر جي مَڳي لاهي ڇڏي,,,1,True,Shaddare Afrivian African Kitcher's mander
,بابر اعظم تي سنگين الزام هڻندڙ عورت عدالت پهچي وئي,,,1,True,Seriously accused women on the Babar Prime arrive
,پي سي بي ڏکڻ آفريقي ٽيم جي پاڪستان دوري لاءِ سرگرم,,,1,True,PCG South African team to active
,ڊياگو ميراڊونا جو موت ڪيئن ٿيو؟ جاچ شروع,,,1,True,How was the death of Diago Mirandona?Starting testing
,بابر اعظم پنهنجي آئيڊيل جو نالو ٻڌائي ڇڏيو,,,1,True,Babyrisman told the name of your Idle
,ڀارت کي ٻي ون ڊي ۾ به عبرتناڪ شڪست، سيريز آسٽريليا جي نانءِ,,,1,True,"Also the Hebrew defeat in another One DD, series Australia"
,مائيڪ ٽائسن جي 15 ورهين کانپوءِ رنگ ۾ واپسي، مقابلو برابر,,,1,True,"Refunds in color after 15 years of Tyns 15 years, competition"
,پاڪ – نيوزيلينڊ سيريز کي ڪو خطرو ناهي: پي سي بي چيئرمين,,,1,True,Holy - no risk to New Zealand series: PCB chairman
,نيوزيلينڊ ۾ قومي اسڪواڊ جي آئسوليشن ۾ نرمي,,,1,True,Tenderness in the New Zealand in New Zealand
,نيوزيلينڊ ۾ پاڪستان جا ڪهڙا ڪرڪيٽر ڪورونا جو شڪار ٿيا؟ نالا سامهون اچي ويا,,,1,True,Which karakers of Pakistan in the New Zealand took corona?The names come to the opposite
,پاڪستان کي وڏو ڌڪ، نيوزيلينڊ ۾ 6 ڪرڪيٽر ڪورونا جو شڪار,,,1,True,"Pakistan to Pakistan, 6 cavity coveina in New Zealand"
,ارجنٽينا کي فٽبال ورلڊ ڪپ کٽرائيندڙ ڊياگو ميراڊونا لاڏاڻو ڪري ويو,,,1,True,Argentina the football World Cup of Football Cup of Football Cup
,حيدر علي ڪيويز کي پريشان ڪري ڇڏيو,,,1,True,Hydry Shahnage Wrades
,نيوزيلينڊ جو گريگ بارڪلي آءِ سي سي جو نئون چيئرمين چونڊجي ويو,,,1,True,New Zex Greg Barclie's new chairman's new chairman was chosen
,بابر اعظم ڪهڙن سخت مرحلن مان گذريو؟ ٻڌو سندس زباني,,,1,True,What do you go to Babe Phases?Listen his verbal
,فخر زمان جون ڪورونا سميت سموريون ٽيسٽون ڪليئر,,,1,True,All tests including the Croman's Croanna College
,قومي ڪرڪيٽ ٽيم ٽيسٽ ۽ ٽي ٽوئنٽي سيريز لاءِ نيوزيلينڊ رواني,,,1,True,New Zealand fluent for national cricket team test and three twin
,فخر زمان نيوزيلينڊ دوري کان ٻاهر,,,1,True,Proud Zone New Zealand Dire
,ٽيسٽ ڪرڪيٽر سميع اسلم به موقعو نه ملڻ تي ملڪ ڇڏڻ جو فيصلو ڪري ورتو,,,1,True,Test Cricker decides to leave the country to meet the Semit
,وزيراعظم سان افغان ڪرڪيٽرن جي ملاقات، پاڪ – افغان سيريز جو مطالبو,,,1,True,"Afublic Actaters with the Islamic Scaltersstators Joutatimers, Soft Serials"
,نيدرلينڊ جي عورت باڪسنگ چيمپئن اسلام قبول ڪري ورتو,,,1,True,The woman's woman's female boxes accept Islam Islam
,ڪراچي ڪنگز جو کٽڻ سنڌ جي عوام جي فتح آهي: مراد علي شاهه,,,1,True,Hight of the public to the middle of Sindh 'موجدس موم موسمينند مسل
,انگلش ڪرڪيٽ ٽيم 16 ورهين کانپوءِ پاڪستان اچڻ لاءِ تيار,,,1,True,England Cricket Team ready to come to Pakistan after 16 years
,بابر اعظم ڪراچي ڪنگز کي پهريون ڀيرو پي ايس ايل چيمپيئن بڻائي ڇڏيو,,,1,True,Babydams Karachi made PSL Champion first
,فائنل ۾ پهچڻ جي جنگ، ملتان جو لاهور خلاف ٽاس کٽي بالنگ جو فيصلو,,,1,True,"The Furment of War to the Bather, Multi's judge against Multi, length of Lahore"
,پي ايس ايل: لاهور قلندرز ڪامياب، پشاور زلمي ٽائيٽل جي ڊوڙ کان ٻاهر,,,1,True,"PSL: Leh Shootel Cildeers outside of the Relder, Peshawar Tweet Tale"
,پاڪستان سپر ليگ: ڪراچي ڪنگز جي ٽيم فائنل ۾ پهچي وئي,,,1,True,Pakistan super league: Karachi Kangaroars reached in the Final
,انتظار ختم، پي ايس ايل مقابلا سڀاڻي کان ٻيهر شروع,,,1,True,"Waiting, PSL competitions start from tomorrow"
,يونس خان وڌيڪ ٻن سالن لاءِ قومي ٽيم جو بيٽنگ ڪوچ مقرر,,,1,True,Youns Khan Betting Coach of National Team for more two years
,نيوزيلينڊ دورو: شعيب ملڪ، محمد عامر ۽ اسد شفيق ڊراپ، سرفراز جي واپسي,,,1,True,"New Zealand Visit: Shuabby country, Muhammad Janera and Assadi Famps Refund, Refund"
,پاڪستان ٽي ٽوئنٽي سيريز ۾ زمبابوي کي ڪلين سوئيپ ڪري ورتو,,,1,True,Pakistan took palace in Pakistan Tin TV orders into the series of three twin series
,اظهر علي فارغ، بابر اعظم نئون ٽيسٽ ڪپتان مقرر,,,1,True,"Grant, Bless a Prime Minister Reach"
,ملتان سلطانز کي ٻيو ڌڪ، اهم ترين رانديگر ڪورونا وائرس جو شڪار,,,1,True,"Max Slands to another push, the most important players of Croaran Virus"
,پي ايس ايل ميچون: مڙس جي حوصلا افزائي لاءِ ثانيا مرزا ڪراچي پهچي وئي,,,1,True,PSL matches: Arrival destined for husband's encouragement
,قائداعظم ٽرافي ‏ سنڌ جي ڪپتان سرفراز احمد تي ڏنڊ,,,1,True,"Irimit trophy, the cut acquis of the Irazad."
,بابر ۽ حيدر جون شاندار ففٽيون، پاڪستان ٽي ٽوئنٽي سيريز به کٽي ورتي,,,1,True,"Bobbur and Alan's wonderful Fifts, Pakistan three twins series also"
,پهرين ٽي ٽوئنٽي ۾ بابر اعظم جي شاندار بيٽنگ، زمبابوي کي 6 وڪيٽن تان شڪست,,,1,True,Babe Better of Babyburns in the first three token
,ٽي ٽوئنٽي سيريز ۾ نوجوانن کي موقعو ڏينداسين: بابر اعظم,,,1,True,Three Twinette series will make the opportunity to the opportunity: Baby
,ڪورونا وائرس سبب لنڪا پريميئر ليگ ٽيون ڀيرو ملتوي,,,1,True,Croan virus because Linker's premier leagues posted the third time
,شاداب خان زمبابوي خلاف پهرين ٽي ٽوئنٽي ميچ به نه کيڏي سگهندو,,,1,True,Shadow Khan will not even play first three twin match against Zimbabwe
,اين مورگن جو گهرواريءَ سان گڏ شيخ زيد مسجد جو دورو,,,1,True,N Morgan's householdbook visit by a visit-masc
,آءِ سي سي رينڪنگ، شاهين آفريدي ڪيريئر جي بهترين پوزيشن ماڻي ورتي,,,1,True,"ICC Ranking, Baddy Afridi's best position to be the best position"
,زمبابوي ٽين ون ڊي ميچ ۾ دلچسپ مقابلي کانپوءِ پاڪستان کي سپر اوور ۾ هارائي ڇڏيو,,,1,True,Zimbabweed the Pakistan in the superior in the super overseas in the tiny
,زمبابوي خلاف آخري ون ڊي ميچ لاءِ قومي اسڪواڊ ۾ نوان رانديگر شامل,,,1,True,Includes new players in national squad for Zimbabwe
,پي ايس ايل فائيو: ڊوپليسي سميت 21 پرڏيهي ڪرڪيٽر پاڪستان اچڻ لاءِ تيار,,,1,True,PSL FIVI: 21 Foreign Creek to come
,عليم ڊار سڀ کان وڌيڪ ون ڊي ميچون سپروائز ڪندڙ دنيا جو پهريون امپائر بڻجي ويو,,,1,True,Aliad Down the most one win matches the world became the first implant of the world
,پاڪستان ٻي ون ڊي ميچ ۾ زمبابوي کي 6 وڪيٽن تان شڪست ڏئي سيريز کٽي ورتي,,,1,True,Pakistan will win Zimbabwe of Zimi in the second one-second match
,ڪرس گيل ٽي ٽوئنٽي ڪرڪيٽ ۾ هزار ڇڪن جو عالمي رڪارڊ جوڙي ورتو,,,1,True,Chris galletted the global record of thousands of flames in three twins
,ٻي ون ڊي، نوجوان بيٽسمين حيدر علي قومي اسڪواڊ ۾ شامل,,,1,True,"Another One DD, Young Batsmani Joan in Iran National Squad"
,پهرين ون ڊي: پاڪستان زمبابوي کي 26 رنسن تان شڪست ڏئي ڇڏي,,,1,True,First OneD: Pakistan Camps defeated from 26 ruses
,زمبابوي کي آسان نه سمجهنداسين: بابر اعظم,,,1,True,Don't understand the Zimbabwe to: Baby-am
,اسپاٽ فڪسنگ ڪيس: ناصر جمشيد ضمانت تي آزاد,,,1,True,Spot Fixing Case: Narie Jamidal free
